id,movie_id,linked_movie_id,link_type_id
14258,192572,175916,5
14259,192745,143374,5
14260,192927,191707,1
14261,193079,174956,3
14262,193760,188966,9
14263,193897,181901,9
14264,193968,152220,5
14265,194300,141900,9
14266,194717,121234,12
14267,195016,146798,9
14268,195292,175297,12
14269,195412,175494,5
14270,195863,135082,1
14271,195976,192989,5
14272,196431,192647,1
14273,196837,181983,9
14274,196871,190912,5
14275,197222,147619,3
14276,197329,156262,12
14277,197438,188630,5
14278,197718,186996,5
14279,197775,142601,9
14280,197799,150515,5
14281,197840,138247,1
14282,197948,129425,5
14283,197989,144360,12
14284,198497,175578,9
14285,198863,193618,5
14286,199039,146874,12
14287,199186,184950,1
14288,199465,151106,5
14289,199817,176533,3
14290,199890,180565,1
14291,100345,199316,3
14292,100373,94182,1
14293,100787,196811,9
14294,100939,174500,3
14295,101092,196837,3
14296,101616,89899,1
14297,101913,177340,9
14298,102875,140905,9
14299,102957,86818,1
14300,103045,96447,1
14301,103105,171718,9
14302,103314,193819,12
14303,103637,198817,9
14304,103657,182815,5
14305,104108,136315,5
14306,104329,87272,1
14307,104530,189862,5
14308,105064,192022,9
14309,105450,100384,1
14310,106159,97368,1
14311,107075,199997,1
14312,107181,122556,12
14313,107582,106159,9
14314,107646,186962,5
14315,107650,176331,3
14316,107746,101865,1
14317,107767,85762,1
14318,107930,156948,5
14319,107993,94421,1
14320,108018,103980,1
14321,108235,103213,5
14322,108499,189470,5
14323,108583,99525,1
14324,108840,175582,3
14325,109035,185106,9
14326,109246,195076,12
14327,109737,108562,12
14328,109955,97597,1
14329,110091,152248,9
14330,110227,101035,1
14331,110376,167950,12
14332,110393,103720,1
14333,110555,40349,5
14334,110706,127213,5
14335,111106,133870,3
14336,111111,170714,5
14337,111981,105134,1
14338,112490,178981,5
14339,112825,196013,12
14340,113020,184627,3
14341,113218,107241,1
14342,113385,107531,1
14343,113577,107047,1
14344,114513,114470,9
14345,114693,122915,5
14346,114712,187940,1
14347,114778,103233,9
14348,114953,102805,1
14349,115101,175602,3
14350,115629,178892,5
14351,115800,137729,5
14352,115808,105400,3
14353,116404,102990,1
14354,116731,109614,1
14355,116799,99611,1
14356,117634,183355,5
14357,118034,199997,1
14358,118424,77781,1
14359,118463,111716,1
14360,118642,113666,12
14361,118779,109457,1
14362,118888,110213,1
14363,118937,103988,1
14364,118991,90437,1
14365,119010,100718,5
14366,119036,102193,1
14367,119815,188974,9
14368,120279,185454,1
14369,120963,185829,3
14370,121746,116175,9
14371,122481,119509,12
14372,122573,152431,5
14373,122743,88003,1
14374,123486,104725,1
14375,123791,170941,3
14376,124375,104725,1
14377,125410,111024,5
14378,125605,177281,1
14379,126039,187895,12
14380,126477,129134,5
14381,126541,156275,5
14382,126798,121980,1
14383,126828,117378,1
14384,127429,119370,1
14385,127544,146798,9
14386,127582,121946,5
14387,127988,104940,9
14388,127997,121746,5
14389,128044,104963,1
14390,128393,108018,1
14391,128564,136199,9
14392,129175,91783,1
14393,129195,171790,9
14394,130195,193447,5
14395,131164,177806,12
14396,131407,117437,12
14397,132502,129666,12
14398,132947,190569,3
14399,133025,112387,1
14400,134037,196813,1
14401,134173,177222,5
14402,134579,127191,12
14403,134621,121151,12
14404,134783,186813,9
14405,135642,183513,1
14406,136070,123938,1
14407,136270,130069,9
14408,136714,113009,3
14409,136876,193064,5
14410,137003,190661,5
14411,137021,195594,12
14412,137341,188415,3
14413,137379,128769,5
14414,137638,120003,3
14415,138588,127957,3
14416,138928,128198,12
14417,139429,156357,5
14418,139682,153567,5
14419,139711,186292,5
14420,139835,182789,5
14421,139931,137293,9
14422,139982,133780,1
14423,140010,144360,1
14424,140312,103045,3
14425,140667,129744,3
14426,140733,193907,5
14427,141969,106044,12
14428,142548,138018,9
14429,142555,137630,9
14430,142970,112380,9
14431,143013,110865,1
14432,143214,191771,9
14433,143517,133375,5
14434,143908,126424,9
14435,144593,181779,12
14436,144768,183310,9
14437,144850,104076,12
14438,144901,186783,12
14439,145159,121126,5
14440,145308,184581,1
14441,145368,174135,9
14442,146292,174897,12
14443,146365,108352,3
14444,146790,142912,9
14445,147764,193359,5
14446,147846,138102,9
14447,148555,137528,3
14448,149065,135111,3
14449,149116,106130,3
14450,149351,199653,1
14451,149744,197211,12
14452,149984,136270,3
14453,150763,120747,9
14454,151045,169723,5
14455,151335,143904,5
14456,151542,183914,12
14457,151770,120399,9
14458,152185,189639,12
14459,152265,171201,9
14460,152712,140231,1
14461,153954,182828,1
14462,154191,145519,3
14463,154453,142002,1
14464,155469,147439,5
14465,155482,104957,12
14466,155927,192052,5
14467,156014,106928,12
14468,156152,153717,1
14469,156584,118339,9
14470,156625,174476,3
14471,156679,147326,12
14472,156693,193944,1
14473,156743,187824,1
14474,157166,131086,9
14475,157193,144960,12
14476,157978,168114,5
14477,158217,129452,3
14478,158468,103940,12
14479,158511,144850,3
14480,158657,166403,3
14481,160107,134933,3
14482,160765,132307,9
14483,161015,156450,9
14484,161111,156050,1
14485,161114,164314,1
14486,162325,107483,9
14487,164459,111466,3
14488,164516,128044,9
14489,164712,114627,9
14490,165139,184810,9
14491,165530,180448,1
14492,165724,153820,3
14493,166416,146469,9
14494,166916,105717,5
14495,166926,190649,3
14496,166968,162774,9
14497,166970,136635,3
14498,167947,155226,12
14499,168046,134146,9
14500,168131,165127,9
14501,168618,114704,3
14502,169800,118991,5
14503,170359,165246,9
14504,170640,103095,12
14505,172566,185473,12
14506,172645,171870,9
14507,173799,162711,1
14508,173938,171017,12
14509,174044,166602,1
14510,174276,125226,1
14511,174286,111724,1
14512,174562,198140,5
14513,174718,173678,1
14514,174739,106001,5
14515,174951,174044,5
14516,174970,141344,9
14517,175793,169113,1
14518,176143,184114,3
14519,177182,127063,3
14520,178023,127428,9
14521,178111,153965,5
14522,179074,119274,3
14523,179440,184114,9
14524,179464,196469,9
14525,179880,169153,12
14526,180200,163921,5
14527,180924,158649,5
14528,180939,143563,3
14529,181076,166887,12
14530,181193,177072,1
14531,181967,145202,5
14532,182109,162682,5
14533,182304,174398,9
14534,182355,181104,1
14535,182419,133935,5
14536,182438,158215,12
14537,182843,159548,9
14538,182860,191022,1
14539,182928,175720,5
14540,183268,130967,1
14541,183276,195267,1
14542,183719,181557,9
14543,183733,164125,1
14544,184561,180066,3
14545,184578,168933,5
14546,184716,120177,9
14547,185782,164441,5
14548,186175,167627,9
14549,186203,116738,5
14550,186463,127687,9
14551,186928,170723,5
14552,186977,145733,9
14553,187709,136262,9
14554,188469,186670,12
14555,188561,180066,9
14556,189068,188651,3
14557,189863,176205,9
14558,190315,131582,5
14559,190319,173161,9
14560,190415,151295,3
14561,190810,125602,5
14562,191192,186007,1
14563,191311,158239,5
14564,191334,189971,5
14565,191841,185355,5
14566,193020,150425,1
14567,193615,145953,9
14568,193636,191388,5
14569,194165,137155,12
14570,194462,103400,3
14571,195591,170947,3
14572,195749,114641,5
14573,195879,174286,1
14574,196273,145574,9
14575,196921,113715,5
14576,197127,194924,1
14577,197490,128076,3
14578,197692,148112,5
14579,197694,118034,9
14580,199288,111972,1
14581,199342,188788,9
14582,100346,105128,5
14583,100581,127347,3
14584,101467,107466,9
14585,101794,92700,1
14586,101842,146289,1
14587,101989,198106,9
14588,102041,96272,1
14589,102146,89657,1
14590,102238,168540,5
14591,102944,97529,1
14592,102983,191499,1
14593,103020,190292,9
14594,103781,106165,12
14595,104357,99338,1
14596,104806,100075,1
14597,104960,162682,9
14598,105045,170993,3
14599,105488,91509,1
14600,105704,186364,3
14601,105955,177883,9
14602,106276,176205,5
14603,107178,95380,1
14604,107536,77976,1
14605,107607,102903,1
14606,107648,136626,5
14607,108263,100134,12
14608,108488,114366,12
14609,108644,170301,12
14610,109148,132583,5
14611,109949,101912,1
14612,110423,125998,3
14613,110607,104458,3
14614,110704,192837,3
14615,110750,101322,1
14616,110914,187605,9
14617,111118,102306,1
14618,111203,140815,3
14619,111627,99159,1
14620,112040,106969,1
14621,112538,188257,5
14622,112665,106355,1
14623,112690,98499,1
14624,112713,90437,1
14625,112754,160189,1
14626,112895,110947,1
14627,113155,103010,1
14628,113418,161679,3
14629,113928,186822,5
14630,113978,102876,1
14631,114466,146292,3
14632,114954,165240,1
14633,115422,98972,1
14634,115642,148996,12
14635,115809,190019,1
14636,116078,101788,1
14637,116115,105215,12
14638,116153,102390,1
14639,116213,181233,9
14640,116281,166602,1
14641,116346,174528,1
14642,117421,96363,1
14643,117658,132302,1
14644,118108,158300,5
14645,118389,135290,12
14646,118517,114039,1
14647,119263,196463,5
14648,119514,106939,9
14649,119790,180324,1
14650,120038,119527,9
14651,120391,194835,12
14652,120616,113836,5
14653,120630,113144,1
14654,120930,156622,9
14655,121180,162920,3
14656,121462,144166,3
14657,122176,181594,1
14658,122238,104155,1
14659,122263,142336,12
14660,122388,121738,5
14661,122719,118687,1
14662,122720,154883,9
14663,122724,182109,5
14664,122932,130185,5
14665,123098,173161,3
14666,123305,106974,1
14667,123464,132302,12
14668,123639,156101,1
14669,123808,193020,9
14670,123868,151435,9
14671,124778,196264,12
14672,125153,106692,1
14673,125215,176652,5
14674,125592,110072,1
14675,125615,104197,1
14676,126222,115894,9
14677,126335,190315,1
14678,126481,199406,3
14679,126974,104417,1
14680,127135,123249,3
14681,127747,121423,1
14682,127986,193384,1
14683,128340,115262,1
14684,129120,187010,5
14685,129429,100201,5
14686,130154,163304,3
14687,130485,105885,3
14688,130876,188602,12
14689,132812,125898,5
14690,133145,109759,9
14691,133380,127770,5
14692,133546,105315,3
14693,133921,184132,5
14694,134619,193320,5
14695,135063,115263,9
14696,135292,107831,3
14697,136218,104458,3
14698,136470,105171,3
14699,136763,122813,3
14700,136820,118356,3
14701,137177,114490,5
14702,137519,147846,12
14703,138202,141664,3
14704,138888,126681,5
14705,139491,129334,1
14706,139700,154750,3
14707,140031,101989,9
14708,140152,141969,1
14709,140509,174924,1
14710,141130,180223,12
14711,142013,140527,9
14712,142103,127867,12
14713,142757,152274,3
14714,142835,137341,9
14715,143172,109411,1
14716,143246,140673,9
14717,143957,109183,1
14718,144379,144098,5
14719,144509,100366,1
14720,144572,102238,12
14721,146181,115325,1
14722,146562,110143,9
14723,147097,130556,1
14724,147123,108263,5
14725,147299,196006,5
14726,147402,172507,9
14727,148673,133067,9
14728,149221,126822,5
14729,149273,143172,1
14730,150146,137659,3
14731,150653,191015,9
14732,151174,111094,5
14733,151405,138090,12
14734,151898,179960,12
14735,152120,125357,1
14736,152364,193212,1
14737,152417,128636,9
14738,152692,114188,12
14739,153695,153494,5
14740,153738,119029,3
14741,155654,126974,12
14742,156398,170941,3
14743,156799,112422,5
14744,156812,124697,1
14745,156830,125985,5
14746,158570,102782,5
14747,158896,155779,3
14748,159284,152283,5
14749,159435,124496,9
14750,159441,143418,3
14751,160043,159980,9
14752,160185,174126,5
14753,160287,113022,5
14754,161312,156156,9
14755,161320,157557,1
14756,161665,151254,1
14757,161742,192168,9
14758,162515,125447,12
14759,162728,158512,5
14760,162945,128417,3
14761,163311,125877,12
14762,164384,101898,9
14763,164776,159258,1
14764,165026,101160,9
14765,165082,140518,9
14766,165562,149786,9
14767,165698,157898,1
14768,165788,192116,3
14769,166074,142568,12
14770,166113,100716,12
14771,166267,137573,12
14772,166572,162590,1
14773,166688,185414,3
14774,166868,163003,9
14775,166975,121180,9
14776,167114,135852,1
14777,167159,149212,1
14778,167162,132382,3
14779,167262,158272,12
14780,167548,145616,3
14781,168643,164891,3
14782,168796,147111,9
14783,169021,127229,12
14784,169231,162945,5
14785,169232,183268,12
14786,169786,131060,3
14787,169797,129805,9
14788,170602,151347,9
14789,170700,175053,3
14790,171412,145152,1
14791,171563,191479,12
14792,172544,110331,3
14793,172685,146088,5
14794,173637,148922,12
14795,173944,163003,1
14796,174184,114490,5
14797,174548,157401,3
14798,174939,146294,12
14799,175280,106211,5
14800,175355,146172,3
14801,175716,159312,5
14802,176118,143871,5
14803,176542,167565,12
14804,176597,169382,1
14805,176667,162929,1
14806,176932,134217,1
14807,178033,169381,12
14808,178291,173150,12
14809,178353,171217,9
14810,178805,194966,9
14811,178844,73213,3
14812,179127,168079,5
14813,180724,124668,5
14814,181991,177665,3
14815,182145,191433,9
14816,182369,156156,5
14817,183293,181039,5
14818,183378,161299,5
14819,183400,148690,5
14820,183661,178087,1
14821,183856,160893,9
14822,184022,162631,5
14823,184723,155132,9
14824,184735,111987,3
14825,185490,152589,3
14826,186106,184505,9
14827,186268,163892,3
14828,186653,185493,3
14829,187634,161722,1
14830,188272,169315,3
14831,188662,176083,5
14832,188722,163804,9
14833,188790,110157,9
14834,188890,169382,9
14835,189025,111800,5
14836,189865,188603,3
14837,190298,170193,9
14838,190317,164373,9
14839,190647,106015,9
14840,190986,124617,1
14841,191595,178387,12
14842,191770,179656,5
14843,191958,186222,3
14844,193476,186509,9
14845,193856,169974,9
14846,193919,109315,1
14847,194192,143183,12
14848,194296,155395,5
14849,194372,197279,1
14850,195610,101181,12
14851,196396,189684,9
14852,196455,164913,5
14853,196997,193319,12
14854,197147,194177,1
14855,197786,182833,5
14856,198000,157523,12
14857,199645,184218,1
14858,199791,122720,1
14859,199896,164574,1
14860,101433,76201,1
14861,101721,98093,1
14862,102080,96363,1
14863,102295,91447,1
14864,102303,95259,1
14865,102312,173150,3
14866,102563,193439,1
14867,102630,94422,1
14868,103009,176845,5
14869,103034,98413,1
14870,103168,93714,1
14871,103679,118042,9
14872,103800,87768,1
14873,104107,171312,1
14874,104603,184375,3
14875,104723,99179,1
14876,104811,151305,1
14877,105240,195326,1
14878,105895,181574,9
14879,106194,126151,5
14880,106217,187480,3
14881,106222,191935,1
14882,106563,101721,9
14883,106792,199800,12
14884,106820,129671,1
14885,106991,115099,1
14886,107544,150817,1
14887,107564,96811,1
14888,107652,101021,1
14889,108087,106350,5
14890,108127,194567,12
14891,108337,185791,1
14892,108339,145141,1
14893,108492,197776,3
14894,108948,103647,9
14895,109003,128335,9
14896,109083,194099,5
14897,109190,101721,3
14898,109347,93383,1
14899,109726,156536,3
14900,109853,102944,1
14901,109989,95240,1
14902,110747,101712,1
14903,111215,155664,5
14904,111356,186245,3
14905,111439,94903,1
14906,111665,79819,1
14907,111784,131609,3
14908,111919,167904,1
14909,112606,108265,1
14910,113035,194743,1
14911,113169,106692,1
14912,113215,189668,1
14913,113981,199511,5
14914,114097,100100,1
14915,114379,168484,3
14916,114646,104184,1
14917,115219,109475,1
14918,115863,137037,3
14919,115865,97935,1
14920,116031,162590,1
14921,116143,114183,1
14922,116340,140198,3
14923,116551,187467,3
14924,116632,102932,1
14925,116658,100124,1
14926,116820,158401,9
14927,116927,97951,1
14928,117252,129015,9
14929,117838,198213,3
14930,118083,105488,1
14931,118205,170632,5
14932,118226,198162,1
14933,118530,103717,1
14934,118549,104388,3
14935,118650,175455,5
14936,118936,125159,3
14937,119277,119123,5
14938,119310,114507,12
14939,119362,199822,9
14940,119764,112975,1
14941,120065,192094,3
14942,120214,118929,12
14943,120433,115635,1
14944,121101,101315,1
14945,121195,114324,1
14946,121287,163141,3
14947,121386,118395,3
14948,121815,180600,9
14949,121884,164665,12
14950,122018,194417,5
14951,122022,116299,1
14952,122230,112188,1
14953,122337,84966,1
14954,122457,179025,1
14955,122873,193192,5
14956,122954,109992,1
14957,123077,125520,12
14958,123221,138696,5
14959,123471,192507,5
14960,123616,103811,1
14961,123813,137278,9
14962,123883,119484,1
14963,124703,159284,1
14964,124986,120433,1
14965,125068,116365,1
14966,125090,108487,3
14967,125165,115257,9
14968,125285,115994,9
14969,125341,167167,1
14970,125555,125963,1
14971,125644,112606,1
14972,125706,122018,1
14973,125907,154186,9
14974,126228,144387,3
14975,126605,184455,12
14976,126664,109648,1
14977,128084,102080,1
14978,128142,113617,1
14979,128627,122178,1
14980,128886,124868,1
14981,129380,174102,9
14982,129566,104679,3
14983,129705,103340,1
14984,129923,112665,1
14985,130419,184349,3
14986,130471,128317,1
14987,130684,186451,12
14988,130704,194515,5
14989,130824,108350,3
14990,130888,128579,5
14991,131658,161702,1
14992,131685,131268,12
14993,133643,121815,3
14994,133724,121287,5
14995,133902,168079,1
14996,134085,149840,12
14997,135354,123193,1
14998,135710,107163,9
14999,135823,146057,9
15000,136187,173750,3
15001,136302,170282,12
15002,136559,104894,9
15003,136786,116901,12
15004,136935,191578,12
15005,137086,135862,3
15006,137437,164495,12
15007,138593,135819,1
15008,139290,138932,1
15009,139362,111453,9
15010,139440,103839,1
15011,139922,161000,9
15012,140468,130907,12
15013,141667,164913,9
15014,142221,198269,12
15015,142500,146149,1
15016,142732,179074,3
15017,142770,103769,1
15018,143341,137505,1
15019,143625,176775,9
15020,143626,173113,9
15021,143657,180671,9
15022,144084,155836,5
15023,144799,125713,12
15024,144898,119515,12
15025,145094,137312,1
15026,145217,182158,9
15027,145377,139802,1
15028,145501,137723,1
15029,145744,130906,5
15030,145856,132112,12
15031,146277,135456,12
15032,146651,130429,5
15033,146936,167338,12
15034,147038,140116,5
15035,147211,168665,3
15036,148852,132185,9
15037,149360,145134,1
15038,149401,162685,5
15039,149909,133611,3
15040,150206,143091,1
15041,150677,109073,3
15042,151719,132565,1
15043,151889,160522,9
15044,153104,184037,5
15045,153365,139473,12
15046,153713,132839,1
15047,153870,180326,1
15048,154190,145377,3
15049,155153,193156,3
15050,155781,177870,1
15051,156174,100436,5
15052,156226,114466,12
15053,156740,111464,3
15054,157639,160945,9
15055,157797,107833,5
15056,158086,174765,12
15057,158438,191146,9
15058,159644,113966,3
15059,160283,184383,12
15060,161003,113797,9
15061,161811,158745,12
15062,161860,139469,12
15063,162772,53242,1
15064,162870,100328,9
15065,163127,126117,1
15066,163399,139440,1
15067,164287,142467,9
15068,164578,164145,12
15069,164697,189689,5
15070,165213,111453,3
15071,165338,156242,5
15072,165450,135495,12
15073,165632,113355,3
15074,166470,143109,5
15075,166535,156014,5
15076,166581,113493,12
15077,166595,186996,3
15078,167080,113061,3
15079,169383,163861,5
15080,170322,169597,3
15081,170721,163320,12
15082,171852,156009,5
15083,172255,145134,3
15084,172486,126839,9
15085,172649,196825,5
15086,173114,121334,9
15087,173133,196225,9
15088,173427,157892,3
15089,173460,154981,3
15090,174090,144023,1
15091,174382,141628,5
15092,174624,193521,9
15093,175275,158828,1
15094,175467,190398,1
15095,175482,171683,1
15096,175632,175479,3
15097,176312,126750,3
15098,176685,114824,3
15099,177214,107071,3
15100,177613,135909,5
15101,177923,158326,3
15102,178145,169517,9
15103,178196,126155,5
15104,178698,165276,5
15105,178806,174259,1
15106,179282,166043,5
15107,179553,152757,3
15108,179686,179553,9
15109,179704,147414,5
15110,179789,166481,1
15111,179806,169517,5
15112,181003,179726,1
15113,181463,157485,9
15114,181546,143349,3
15115,182581,124778,1
15116,183047,151658,5
15117,183361,113981,5
15118,183664,137339,3
15119,184334,183941,9
15120,184479,141733,3
15121,184730,179535,3
15122,185278,146627,1
15123,185618,139798,3
15124,186154,179393,3
15125,187546,164197,3
15126,187806,176350,5
15127,187819,110687,5
15128,189819,114646,5
15129,190092,164446,9
15130,190967,152138,5
15131,191129,164697,9
15132,191648,146037,12
15133,191903,148370,5
15134,192813,191766,9
15135,193945,155671,5
15136,194055,135909,3
15137,195115,139573,9
15138,195124,192364,9
15139,195689,165086,9
15140,195798,161843,1
15141,195941,170346,3
15142,195978,184679,1
15143,196023,151562,5
15144,196304,170316,3
15145,196620,162901,1
15146,197106,180396,12
15147,197803,169995,9
15148,198119,163686,1
15149,199314,198768,9
15150,199363,181157,5
15151,199666,194314,1
15152,199688,120264,3
15153,199841,109807,9
15154,100208,86417,1
15155,100450,133145,1
15156,100890,105275,9
15157,101024,129453,12
15158,101063,113930,9
15159,101377,183047,9
15160,101738,196496,3
15161,101980,97246,1
15162,102066,190971,9
15163,102387,169075,1
15164,102422,81779,1
15165,102895,108904,3
15166,102998,183413,5
15167,103084,77328,1
15168,103160,174481,12
15169,103436,89690,1
15170,103515,170186,1
15171,103955,104456,9
15172,104020,100100,1
15173,104402,87830,1
15174,105249,104657,1
15175,105750,184653,9
15176,106138,101035,1
15177,106301,83535,1
15178,106522,98499,1
15179,106562,182250,1
15180,106676,103247,1
15181,107337,124277,1
15182,107489,91517,1
15183,107989,146315,9
15184,108400,99705,1
15185,108447,184343,9
15186,109377,172315,12
15187,109394,103811,1
15188,109998,88003,1
15189,110102,194062,12
15190,110194,182631,3
15191,110419,122846,9
15192,110884,199324,12
15193,110943,153684,5
15194,111233,106235,1
15195,111590,109794,5
15196,113043,142034,12
15197,113394,108286,1
15198,114337,106239,9
15199,114589,122559,5
15200,114914,111300,5
15201,115825,106125,1
15202,116131,131067,3
15203,116225,100642,1
15204,117482,101535,1
15205,118033,194564,12
15206,118609,109589,3
15207,119008,174828,9
15208,119284,113443,1
15209,120091,111081,1
15210,120700,115333,1
15211,121136,173234,5
15212,121173,198244,12
15213,121656,181178,9
15214,121862,114177,1
15215,121994,120726,1
15216,122086,120027,5
15217,122421,102895,12
15218,122638,158450,9
15219,122657,110759,5
15220,122845,153621,12
15221,123160,113978,1
15222,123881,126228,9
15223,124487,176456,9
15224,124638,116404,1
15225,124641,169264,3
15226,124644,185618,9
15227,125151,116338,3
15228,125883,123592,1
15229,126018,111161,9
15230,126305,138018,5
15231,126450,106368,9
15232,126488,167091,3
15233,127023,185347,3
15234,127043,135842,9
15235,127471,122111,1
15236,127636,120688,3
15237,127640,118380,1
15238,127652,116077,1
15239,128097,199061,1
15240,128197,147400,9
15241,128306,162578,3
15242,129104,120773,1
15243,129804,114302,12
15244,131176,187806,3
15245,131489,131398,9
15246,131628,127195,5
15247,132147,113936,3
15248,132449,108106,3
15249,132462,198389,9
15250,134234,192859,5
15251,134273,138018,3
15252,134420,187216,3
15253,134519,182856,5
15254,134852,136811,3
15255,135426,131212,12
15256,136800,174050,3
15257,137930,137251,9
15258,138113,113588,5
15259,138384,109936,5
15260,138396,171412,12
15261,138399,199473,1
15262,138496,134481,5
15263,138924,142628,5
15264,139501,137639,1
15265,139752,174701,3
15266,140099,114730,12
15267,140485,178622,12
15268,140621,174458,5
15269,140868,138123,5
15270,141083,125309,9
15271,141537,129312,1
15272,141613,130891,5
15273,142008,157639,9
15274,142381,198678,3
15275,143490,135556,5
15276,144026,133673,12
15277,144485,133546,5
15278,145683,117031,1
15279,145768,144263,5
15280,145979,141240,1
15281,146049,103901,5
15282,146111,142230,12
15283,146123,115060,1
15284,146786,168413,3
15285,147521,182606,12
15286,147844,187499,3
15287,149045,168066,9
15288,149821,132772,3
15289,150437,148451,12
15290,150543,143503,12
15291,150742,182315,5
15292,150864,141588,1
15293,150976,198585,12
15294,151089,175980,3
15295,151563,127034,5
15296,151758,145201,5
15297,151785,113723,5
15298,152950,101142,12
15299,153386,127034,1
15300,153444,148899,12
15301,154105,126161,9
15302,154327,111219,9
15303,154923,125165,5
15304,155039,102559,3
15305,155076,153998,1
15306,155231,105249,3
15307,155519,140011,1
15308,157349,114954,1
15309,157924,164568,5
15310,158385,132468,12
15311,158608,126065,12
15312,159763,145161,12
15313,160154,144286,12
15314,160216,176639,12
15315,160885,113534,3
15316,161032,184942,5
15317,161308,174615,9
15318,161373,197786,3
15319,161462,188914,5
15320,161566,123977,5
15321,161729,128143,5
15322,161745,166488,9
15323,161917,134330,5
15324,162076,159887,9
15325,162695,127916,3
15326,162759,193398,5
15327,162916,160388,9
15328,162980,154105,5
15329,163844,153386,9
15330,163919,149170,1
15331,164233,161453,5
15332,164248,102987,12
15333,164337,156320,9
15334,164559,121884,1
15335,164994,160372,3
15336,165003,114730,5
15337,165654,139616,1
15338,166635,130719,5
15339,166684,133464,5
15340,167343,118374,9
15341,168872,137213,9
15342,169144,144577,3
15343,169283,164248,9
15344,170369,197038,9
15345,170663,184564,12
15346,171348,103647,5
15347,171544,153156,3
15348,171857,125901,12
15349,171963,153408,3
15350,172025,160269,3
15351,172035,195676,12
15352,172264,127286,12
15353,172268,149170,5
15354,172451,134008,1
15355,172819,127166,9
15356,172889,115815,1
15357,173033,112819,1
15358,175005,163527,9
15359,175115,130593,3
15360,175288,142146,12
15361,175573,176425,9
15362,175597,159222,5
15363,176307,164615,5
15364,177022,160236,9
15365,178348,160314,9
15366,178463,191432,3
15367,179153,160236,3
15368,179363,151785,1
15369,179494,159322,9
15370,180080,110011,9
15371,180604,174543,9
15372,180657,184495,5
15373,181141,164075,9
15374,181147,127004,9
15375,181310,171013,9
15376,181614,176577,9
15377,181918,196195,5
15378,182330,135532,1
15379,182857,197776,9
15380,182867,142610,3
15381,183101,172255,5
15382,183208,118813,12
15383,183707,137068,9
15384,183781,182845,5
15385,183862,164982,3
15386,184306,134109,5
15387,184511,147185,5
15388,184540,131032,9
15389,184868,167602,5
15390,185055,178609,9
15391,186010,178548,3
15392,186299,123694,3
15393,186892,182867,9
15394,188040,176071,5
15395,188833,192050,9
15396,188918,174905,1
15397,189005,109186,12
15398,189357,180828,5
15399,189584,154341,1
15400,189759,184443,5
15401,190074,188156,12
15402,190199,168535,9
15403,190594,156226,5
15404,190708,170898,12
15405,192501,132694,5
15406,192563,190391,9
15407,193000,182361,12
15408,193750,189302,9
15409,193834,168389,5
15410,194286,139065,5
15411,194805,125373,1
15412,195128,121136,9
15413,195475,167188,12
15414,195729,192884,1
15415,195871,196888,5
15416,196198,185185,1
15417,196428,104902,9
15418,196886,150600,5
15419,197990,142588,12
15420,199364,176505,5
15421,100615,83356,1
15422,100775,182230,1
15423,101067,66302,1
15424,101079,163163,3
15425,101213,90799,1
15426,101220,55736,1
15427,101567,94903,1
15428,102164,122641,3
15429,103148,190347,5
15430,103252,152577,9
15431,103337,185469,5
15432,103631,162520,9
15433,104048,171655,1
15434,104124,97499,1
15435,104137,89459,1
15436,104166,195823,12
15437,104706,174142,1
15438,105405,188338,1
15439,105471,92730,1
15440,105784,172889,1
15441,105821,192884,5
15442,105830,96638,1
15443,105856,91737,1
15444,106392,179010,1
15445,106658,129074,3
15446,106732,199380,3
15447,107028,60777,1
15448,107098,99312,1
15449,107630,98972,1
15450,107752,102936,1
15451,107779,129414,1
15452,107948,112146,3
15453,108572,142381,9
15454,108849,149834,5
15455,109285,199364,5
15456,109311,111219,1
15457,109429,125657,9
15458,109721,105151,1
15459,110246,77781,1
15460,110567,101412,1
15461,110610,101292,1
15462,111267,102193,1
15463,111313,168321,12
15464,111547,175828,1
15465,112398,104988,1
15466,112402,105052,5
15467,112939,151894,1
15468,113126,108962,1
15469,113243,105888,1
15470,113261,101254,1
15471,113335,103249,3
15472,113874,108220,1
15473,113996,100692,1
15474,115149,110788,9
15475,115244,172879,9
15476,115508,150549,1
15477,115798,194083,5
15478,115919,192036,12
15479,115940,133120,5
15480,116028,180181,5
15481,116044,100043,1
15482,116055,193205,5
15483,116530,133534,9
15484,116552,114463,5
15485,116554,90461,1
15486,116803,138725,3
15487,117236,112577,1
15488,117467,111909,12
15489,117492,96528,1
15490,117547,106415,1
15491,118508,115244,3
15492,118622,160372,5
15493,118947,188908,5
15494,119222,105781,1
15495,120070,176872,3
15496,120424,116426,5
15497,120952,102041,1
15498,121973,193809,12
15499,122094,113243,5
15500,122141,184700,9
15501,122484,116960,1
15502,122486,111627,1
15503,122528,107870,1
15504,122650,195874,1
15505,122925,129008,9
15506,122981,101213,5
15507,123056,113902,1
15508,123068,101121,5
15509,123115,159692,5
15510,123246,199829,3
15511,123770,179032,1
15512,123788,118463,1
15513,124232,178170,1
15514,124685,110610,9
15515,125006,143992,9
15516,125175,198725,3
15517,125195,108754,1
15518,125656,117812,3
15519,125691,120420,3
15520,126113,197746,5
15521,126621,110553,1
15522,127450,113169,1
15523,127659,177706,12
15524,127964,139583,9
15525,128062,109347,1
15526,128232,121101,1
15527,128555,122954,1
